document;[receiv, corp];[pct, sell, reuter];[dlr, agre];[april, split];[shr, year];[letter, compani];[acquir, pct];[dividend, net];[share, pct, subsidiari];[share, oper, net];[billion, net, reuter];[acquir, agre];[trade, offici];[pct, year, sale];[control, mln, pct];[share, price, compani];[invest, firm];[dividend, year];[full, net];[principl, reuter];[div, payabl];[sharehold, merger];[year, bank, net];[order, year];[manag, sale];[reuter, undisclos];[action, reuter];[stake, share, pct];[net, avg];[purchas, corp, reuter];[dlr, earn, end];[disclos, reuter];[record, reuter, note];[net, quarter];[billion, net];[rate, pct, cut];[outstand, compani, reuter];[profit, shr];[sharehold, acquisit];[compani, acquisit, reuter];[trade, billion, reuter];[qtr, prior];[sale, gain];[pct, made, reuter];[chairman, pct];[share, bid];[tax, prior];[oper, compani, year];[compani, year, net];[shr, dividend];[share, agreement];[mln, loss, shr];[increas, quarter];[record, dividend];[compani, nation];[acquir, reuter];[product, mln, year];[rev, stock, shr];[result, mln, net];[market, reuter, monei];[transport, reuter];[mln, valu, reuter];[expect, acquisit];[record, qtly];[negoti, reuter];[deal, reuter];[letter, reuter];[april, distribut];[profit, group];[profit, mln, shr];[billion, reuter, sale];[adjust, net];[expect, agreement];[mln, net, end];[commun, corp];[dlr, compani, net];[qtr, april];[corp, complet];[minist, oil];[corp, reuter, close];[pct, hold, reuter];[condit, share];[dividend, group];[exclud, net];[result, mln, oper];[profit, year, end];[dlr, year, gain];[oper, credit, net];[loss, dlr, end];[pct, billion, net];[futur, reuter];[share, sell];[record, regular, reuter];[share, sell, reuter];[net, gain];[debt, year];[expect, reuter, complet];[expect, billion, report];[invest, share, pct];[dividend, year, net];[expect, profit, mln];[pct, busi, reuter];[profit, year, sale];[oper, net];[mln, earn, net];[barrel, reuter];[billion, quarter];[pct, firm];[mln, oper, billion];[manufactur, reuter];[acquir, outstand, reuter];[pari, currenc];[louvr, accord];[rais, dlr, oil];[qtr, save, net];[transact, compani];[acquisit, complet];[develop, oil];[stock, purchas, reuter];[dlr, year, chief];[share, adjust];[share, reuter, complet];[loss, shr];[compani, net, reuter];[subject, acquisit];[dlr, tax, net];[loss, shr, sale];[invest, reuter];[acquir, mln, reuter];[loss, compani, report];[share, investor];[fourth, year];[compani, net];[asset, sell];[system, reuter];[record, march, payout];[shr, sale];[stock, split];[bank, net];[shr, net];[point, pct, bank];[compani, acquisit];[record, div];[rate, currenc];[rev, loss, dlr];[expect, complet];[billion, acquisit];[march, dlr, year];[sell, compani, reuter];[chairman, reuter];[dlr, merger];[save, asset, associ];[brazil, loan];[acquir, acquisit];[rate, compani];[compani, net, note];[share, pct, offer];[loss, oper, exclud];[dlr, shr, net];[unit, revenu];[mln, agreement, year];[div, reuter];[control, corp];[stock, dividend];[asset, shr];[acquir, amount];[share, dlr, earn];[mln, canada];[price, dlr, oil];[bpd, oil];[purchas, corp];[feb, reuter];[agreement, corp];[pct, offer, group];[acquir, share, stock];[pct, industri];[govern, pct];[product, profit];[profit, stg];[qtr, mln, year];[trade, countri];[share, shr];[stock, dlr, offer]
money_fx.4494.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6890462128822292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6258277740222675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.4586.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4531685713649626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.3929.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6085447787306738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6705412253919006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acq.6254.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3387841294957279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.4080.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6417747048727698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32959767235700377;0;0;0;0;0;0;0;0;0;0;0;0.6799427944686844;0;0;0;0;0;0;0;0;0;0.7065457004044556;0;0;0;0;0;0;0;0;0;0;0;0;0.4771017609002055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7249313936680666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6915819812809929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6361611838634795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.7463.txt;0;0;0;0;0.786086515706165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7950884136256892;0;0;0;0;0;0;0.7897824574556415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7810408465616663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7504866077515198;0;0;0;0;0.823145824311444;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7721360559681466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7450003647029458;0
earn.7496.txt;0;0;0;0.7544943996561844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47021553439188546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.671360621099576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6464292531798237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acq.7068.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4302890501866028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3457949096995493;0;0.48866451669560274;0;0;0;0;0;0;0;0;0;0
earn.8091.txt;0;0;0;0;0.5685891607834397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7192082011877968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6043762750020983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.7129.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5494206723417027;0;0;0;0;0;0;0;0;0.3493444253392477;0;0;0;0;0;0;0;0.3118317771476429;0;0;0;0.5126928672906266;0;0;0;0;0;0;0;0;0;0.49264710000581347;0;0;0;0;0;0;0;0;0;0;0;0;0.4620895312880964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.1695.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5044916931694271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4567734398020995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acq.4424.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6706428795456086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5909400860247982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
interest.2457.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44728491574528806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.2563.txt;0;0;0;0;0.7154793990515517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7096172484746159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6125721213783254;0;0;0;0;0.7515326901995372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7223273982710523;0;0;0
earn.2866.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8371889434694614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.819775805901294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7348437963625153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8057600172066519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7827900641139134;0
acq.2218.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36163698180009507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47438937106647505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4129953672141873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29616110965774944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.7986.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8000575076202938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7346385322206015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.3599.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.756190830296541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6761633881908855;0;0;0;0;0;0;0.6319431134037347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5814181304856675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acq.5753.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6263858756120562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3276249960079727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47318677486350325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4776457477456836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7070725693771946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3687195898703185;0;0;0;0;0;0;0;0;0;0
acq.4169.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43531011741281267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.6569.txt;0;0;0;0;0.537715779656554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7199362702364002;0;0;0;0.7091958126077079;0;0;0;0;0;0;0;0;0;0.5186395179003348;0;0;0.4811297227921453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.2708.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.807354315109396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7797163526638489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8119297942564347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7945869726740256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acq.6119.txt;0.4923637903361969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4948474224741599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acq.5592.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5141022964202405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4396890600038653;0;0;0.6372988640796908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.7399.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.647352052227788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7403878619009986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.555517718570284;0;0;0;0;0;0;0;0.36416362980224926;0;0;0;0;0;0
earn.4540.txt;0;0;0;0;0.7472395747957041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7580067543334053;0;0;0;0;0.7460325270635076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8957887782807956;0;0;0.7860140087670335;0;0;0;0;0;0;0;0.8020525055060019;0;0;0;0;0;0;0;0;0.8242054105730069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5567813870985309;0;0;0;0;0;0;0;0;0;0;0;0.7321612225725586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7837264337151876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7263056472522772;0;0;0
earn.6094.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32804293598929357;0;0;0;0;0;0;0;0;0;0;0;0.6970459031751619;0;0;0;0;0;0;0;0;0;0.7543985581299216;0;0;0;0;0;0;0;0;0;0;0;0;0.522802024450036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7395759163514768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6755089050957255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
crude.7075.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5919560336011092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6174964066138111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5943002332604113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.7267.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7796486881929661;0;0;0;0;0;0;0;0.7895095103014154;0;0;0.7181553627287252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.663730749005502;0;0;0;0.7888987511220971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6626631561335309;0;0.7260379250213803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7344123450911121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6357213197141725;0;0;0;0;0;0.6642831849744608;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8249477611620332;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7452968242111567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
earn.3730.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7586038466639958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7066211984697542;0;0;0;0;0;0;0.7684740329662699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.705326912392449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
